,id,user_id,create_date,start_date,end_date,rental_days,status_code,rental_amount,promo_discount_percent,shipping_type,shipping_amount,return_amount,source_type,product_id,modified_on,old_site_id,new_site_id,original_product_id,site_origin
1851,45271,13620.0,2022-04-03,2022-04-03,2022-05-03,,SENDTOCLIENT,1000.0,,DELIVERY,0.0,0.0,,463480386.0,2022-05-02T13:02:25,3543.0,463480386.0,3543,old_site
1852,45271,13620.0,2022-04-03,2022-04-03,2022-05-03,,SENDTOCLIENT,1000.0,,DELIVERY,0.0,0.0,,495507034.0,2022-05-02T13:02:25,3543.0,495507034.0,3543,old_site
1853,45266,14104.0,2022-04-02,2022-04-03,2022-05-03,,CREATE,3300.0,,DELIVERY,0.0,0.0,,463480214.0,2022-05-02T13:11:30,3314.0,463480214.0,3314,old_site
1854,45266,14104.0,2022-04-02,2022-04-03,2022-05-03,,CREATE,3300.0,,DELIVERY,0.0,0.0,,463480461.0,2022-05-02T13:11:30,3314.0,463480461.0,3314,old_site
1855,45266,14104.0,2022-04-02,2022-04-03,2022-05-03,,CREATE,3300.0,,DELIVERY,0.0,0.0,,463480462.0,2022-05-02T13:11:30,3314.0,463480462.0,3314,old_site
1856,45266,14104.0,2022-04-02,2022-04-03,2022-05-03,,CREATE,3300.0,,DELIVERY,0.0,0.0,,463480463.0,2022-05-02T13:11:30,3314.0,463480463.0,3314,old_site
1857,45266,14104.0,2022-04-02,2022-04-03,2022-05-03,,CREATE,3300.0,,DELIVERY,0.0,0.0,,463480235.0,2022-05-02T13:11:30,3419.0,463480235.0,3419,old_site
1858,45270,14260.0,2022-04-03,2022-04-03,2022-05-03,,SENDTOCLIENT,5500.0,,DELIVERY,0.0,0.0,,463480493.0,2022-05-02T14:46:02,4165.0,463480493.0,4165,old_site
1859,45107,14415.0,2022-03-02,2022-03-03,2022-05-03,,CREATE,1400.0,,DELIVERY,0.0,0.0,,463480355.0,2022-05-02T15:01:56,3592.0,463480355.0,3592,old_site
1860,45481,14641.0,2022-04-28,2022-04-28,2022-05-06,,SENDTOCLIENT,900.0,,DELIVERY,0.0,0.0,,463480695.0,2022-05-02T15:11:03,3361.0,463480695.0,3361,old_site
1861,45426,14608.0,2022-04-22,2022-04-24,2022-05-03,,CREATE,1620.0,10.0,DELIVERY,0.0,0.0,,495403354.0,2022-05-02T15:21:19,3859.0,495403354.0,3859,old_site
1862,45426,14608.0,2022-04-22,2022-04-24,2022-05-03,,CREATE,1620.0,10.0,DELIVERY,0.0,0.0,,463480696.0,2022-05-02T15:21:19,3352.0,463480696.0,3352,old_site
1863,45502,14656.0,2022-04-29,2022-04-30,2022-05-03,,CREATE,900.0,,DELIVERY,0.0,0.0,,,2022-05-02T15:31:58,,,3722,old_site
1864,45521,14672.0,2022-05-01,2022-05-01,2022-05-03,,SENDTOCLIENT,600.0,,DELIVERY,0.0,0.0,,495266964.0,2022-05-02T15:36:21,3359.0,495266964.0,3359,old_site
1865,45517,14668.0,2022-04-30,2022-04-30,2022-05-03,,SENDTOCLIENT,900.0,,DELIVERY,0.0,0.0,,463480693.0,2022-05-02T15:41:43,3365.0,463480693.0,3365,old_site
1866,45491,14649.0,2022-04-28,2022-04-28,2022-05-03,,SENDTOCLIENT,1800.0,,DELIVERY,0.0,0.0,,495400314.0,2022-05-02T15:46:47,3714.0,495400314.0,3714,old_site
1867,45414,14597.0,2022-04-21,2022-04-27,2022-05-04,,CREATE,1710.0,,DELIVERY,0.0,0.0,,495403990.0,2022-05-03T13:32:22,3808.0,495403990.0,3808,old_site
1868,45497,14653.0,2022-04-29,2022-04-30,2022-05-07,,CREATE,1500.0,,PICKUP,0.0,0.0,,495252594.0,2022-05-03T17:39:55,3323.0,495252594.0,3323,old_site
1869,45272,13768.0,2022-04-03,2022-04-03,2022-05-03,,SENDTOCLIENT,2700.0,,DELIVERY,0.0,0.0,,,2022-05-03T18:44:49,,,3581,old_site
1870,45273,11615.0,2022-04-03,2022-04-05,2022-05-05,,SENDTOCLIENT,1500.0,,DELIVERY,0.0,0.0,,,2022-05-03T18:56:43,,,3922,old_site
1871,45273,11615.0,2022-04-03,2022-04-05,2022-05-05,,SENDTOCLIENT,1500.0,,DELIVERY,0.0,0.0,,,2022-05-03T18:56:43,,,3406,old_site
1872,45488,14644.0,2022-04-28,2022-05-01,2022-05-04,,CREATE,720.0,10.0,DELIVERY,0.0,0.0,,463480355.0,2022-05-03T19:05:18,3592.0,463480355.0,3592,old_site
1873,45488,14644.0,2022-04-28,2022-05-01,2022-05-04,,CREATE,720.0,10.0,DELIVERY,0.0,0.0,,495401665.0,2022-05-03T19:05:18,3924.0,495401665.0,3924,old_site
1874,45529,14632.0,2022-05-01,2022-05-01,2022-05-04,,SENDTOCLIENT,800.0,,DELIVERY,0.0,0.0,,495267299.0,2022-05-03T19:08:17,3320.0,495267299.0,3320,old_site
1875,45275,12845.0,2022-04-04,2022-04-04,2022-05-04,,SENDTOCLIENT,2200.0,,DELIVERY,0.0,0.0,,463480425.0,2022-05-03T19:26:45,3346.0,463480425.0,3346,old_site
1876,45275,12845.0,2022-04-04,2022-04-04,2022-05-04,,SENDTOCLIENT,2200.0,,DELIVERY,0.0,0.0,,463480506.0,2022-05-03T19:26:45,3645.0,463480506.0,3645,old_site
1877,45275,12845.0,2022-04-04,2022-04-04,2022-05-04,,SENDTOCLIENT,2200.0,,DELIVERY,0.0,0.0,,463480581.0,2022-05-03T19:26:45,3645.0,463480581.0,3645,old_site
1878,45512,13282.0,2022-04-29,2022-05-03,2022-05-10,,SENDTOCLIENT,800.0,,DELIVERY,0.0,0.0,,495258252.0,2022-05-04T10:14:04,3312.0,495258252.0,3312,old_site
1879,45283,14426.0,2022-04-05,2022-04-05,2022-05-05,,SENDTOCLIENT,1400.0,,DELIVERY,0.0,0.0,,495490760.0,2022-05-04T11:55:56,3554.0,495490760.0,3554,old_site
1880,45467,14629.0,2022-04-26,2022-04-28,2022-05-05,,CREATE,810.0,10.0,DELIVERY,0.0,0.0,,463480438.0,2022-05-04T12:09:01,3602.0,463480438.0,3602,old_site
1881,45412,14442.0,2022-04-21,2022-04-21,2022-05-12,,SENDTOCLIENT,2200.0,,DELIVERY,0.0,0.0,,,2022-05-04T12:12:17,,,3608,old_site
1882,45412,14442.0,2022-04-21,2022-04-21,2022-05-12,,SENDTOCLIENT,2200.0,,DELIVERY,0.0,0.0,,495403143.0,2022-05-04T12:12:17,3809.0,495403143.0,3809,old_site
1883,45412,14442.0,2022-04-21,2022-04-21,2022-05-12,,SENDTOCLIENT,2200.0,,DELIVERY,0.0,0.0,,495401665.0,2022-05-04T12:12:17,3924.0,495401665.0,3924,old_site
1884,45279,14421.0,2022-04-04,2022-04-04,2022-05-04,,SENDTOCLIENT,900.0,,DELIVERY,0.0,0.0,,495277612.0,2022-05-04T12:20:08,3428.0,495277612.0,3428,old_site
1885,45475,12588.0,2022-04-27,2022-04-28,2022-05-05,,CREATE,10000.0,,DELIVERY,0.0,0.0,,495265949.0,2022-05-04T12:39,4171.0,495265949.0,4171,old_site
1886,45526,14677.0,2022-05-01,2022-05-02,2022-05-05,,SENDTOCLIENT,800.0,,DELIVERY,0.0,0.0,,495255645.0,2022-05-04T12:47:04,3315.0,495255645.0,3315,old_site
1887,45468,14630.0,2022-04-27,2022-04-28,2022-05-05,,CREATE,1080.0,10.0,DELIVERY,0.0,0.0,,463480421.0,2022-05-04T12:52:58,3864.0,463480421.0,3864,old_site
1888,45468,14630.0,2022-04-27,2022-04-28,2022-05-05,,CREATE,1080.0,10.0,DELIVERY,0.0,0.0,,495368107.0,2022-05-04T12:52:58,3437.0,495368107.0,3437,old_site
1889,45549,14694.0,2022-05-02,2022-05-02,2022-05-05,,SENDTOCLIENT,1000.0,,DELIVERY,0.0,0.0,,495251097.0,2022-05-04T13:01:22,3271.0,495251097.0,3271,old_site
1890,45281,14510.0,2022-04-05,2022-04-06,2022-05-05,,CREATE,1620.0,10.0,DELIVERY,0.0,0.0,,463480655.0,2022-05-04T13:02:11,3925.0,463480655.0,3925,old_site
1891,45496,14652.0,2022-04-29,2022-04-30,2022-05-07,,CREATE,1400.0,,DELIVERY,0.0,0.0,,,2022-05-04T13:10:20,,,3580,old_site
1892,45277,8509.0,2022-04-04,2022-04-05,2022-05-05,,CREATE,1400.0,,DELIVERY,0.0,0.0,,495402268.0,2022-05-04T13:12:12,4173.0,495402268.0,4173,old_site
1893,45439,14614.0,2022-04-24,2022-04-28,2022-05-05,,CREATE,1800.0,,DELIVERY,0.0,0.0,,495400939.0,2022-05-04T13:16:32,3466.0,495400939.0,3466,old_site
1894,45530,14680.0,2022-05-01,2022-05-02,2022-05-05,,CREATE,900.0,,DELIVERY,0.0,0.0,,,2022-05-04T13:19:29,,,3713,old_site
1895,45333,11601.0,2022-04-12,2022-04-12,2022-05-05,,SENDTOCLIENT,2100.0,,DELIVERY,0.0,0.0,,463480420.0,2022-05-04T14:24:34,3861.0,463480420.0,3861,old_site
1896,45569,11601.0,2022-05-04,2022-05-04,2022-06-05,,ORDERFINISH,700.0,,DELIVERY,0.0,0.0,,463480420.0,2022-05-04T14:25:55,3861.0,463480420.0,3861,old_site
1897,45535,14662.0,2022-05-02,2022-05-03,2022-05-06,,SENDTOCLIENT,800.0,,DELIVERY,0.0,0.0,,495264479.0,2022-05-04T14:27:37,4163.0,495264479.0,4163,old_site
1898,45518,11538.0,2022-04-30,2022-05-02,2022-05-05,,CREATE,800.0,,DELIVERY,0.0,0.0,,495256989.0,2022-05-04T15:41:30,3310.0,495256989.0,3310,old_site
1899,45548,14693.0,2022-05-02,2022-05-04,2022-05-06,,CREATE,0.0,,DELIVERY,0.0,0.0,,495252594.0,2022-05-04T16:35:22,3323.0,495252594.0,3323,old_site
1900,45566,14614.0,2022-05-04,2022-05-04,2022-05-11,,SENDTOCLIENT,1800.0,,DELIVERY,0.0,0.0,,495400939.0,2022-05-04T17:36:49,3466.0,495400939.0,3466,old_site
1901,44870,13236.0,2022-02-02,2022-02-02,2022-05-05,,SENDTOCLIENT,900.0,,DELIVERY,0.0,0.0,,,2022-05-04T18:17:43,,,3421,old_site
1902,45546,14691.0,2022-05-02,2022-05-03,2022-05-06,,SENDTOCLIENT,500.0,,DELIVERY,0.0,0.0,,495401997.0,2022-05-05T11:59:12,3795.0,495401997.0,3795,old_site
1903,45267,14318.0,2022-04-03,2022-04-06,2022-05-06,,SENDTOCLIENT,4000.0,,PICKUP,0.0,0.0,,495512588.0,2022-05-05T12:23:56,3624.0,495512588.0,3624,old_site
1904,45267,14318.0,2022-04-03,2022-04-06,2022-05-06,,SENDTOCLIENT,4000.0,,PICKUP,0.0,0.0,,495519576.0,2022-05-05T12:23:56,3698.0,495519576.0,3698,old_site
1905,45267,14318.0,2022-04-03,2022-04-06,2022-05-06,,SENDTOCLIENT,4000.0,,PICKUP,0.0,0.0,,495488913.0,2022-05-05T12:23:56,3641.0,495488913.0,3641,old_site
1906,45267,14318.0,2022-04-03,2022-04-06,2022-05-06,,SENDTOCLIENT,4000.0,,PICKUP,0.0,0.0,,463480504.0,2022-05-05T12:23:56,3505.0,463480504.0,3505,old_site
1907,45479,13327.0,2022-04-28,2022-04-29,2022-05-06,,CREATE,0.0,,DELIVERY,0.0,0.0,,495528684.0,2022-05-05T12:52:21,3951.0,495528684.0,3951,old_site
1908,45478,12224.0,2022-04-28,2022-04-29,2022-05-06,,CREATE,1900.0,,DELIVERY,0.0,0.0,,495265942.0,2022-05-05T12:55:49,3362.0,495265942.0,3362,old_site
1909,45478,12224.0,2022-04-28,2022-04-29,2022-05-06,,CREATE,1900.0,,DELIVERY,0.0,0.0,,463480381.0,2022-05-05T12:55:49,3324.0,463480381.0,3324,old_site
1910,45493,14651.0,2022-04-28,2022-04-29,2022-05-06,,CREATE,1300.0,,DELIVERY,0.0,0.0,,495493336.0,2022-05-05T13:07:42,3544.0,495493336.0,3544,old_site
1911,45541,14687.0,2022-05-02,2022-05-03,2022-05-06,,CREATE,1100.0,,DELIVERY,0.0,0.0,,495400314.0,2022-05-05T13:16:02,3714.0,495400314.0,3714,old_site
1912,45287,14127.0,2022-04-06,2022-04-06,2022-05-06,,SENDTOCLIENT,900.0,,DELIVERY,0.0,0.0,,495277612.0,2022-05-05T13:23:24,3428.0,495277612.0,3428,old_site
1913,45489,14599.0,2022-04-28,2022-04-28,2022-05-06,,SENDTOCLIENT,2700.0,,DELIVERY,0.0,0.0,,463480367.0,2022-05-05T13:40:22,3880.0,463480367.0,3880,old_site
1914,45489,14599.0,2022-04-28,2022-04-28,2022-05-06,,SENDTOCLIENT,2700.0,,DELIVERY,0.0,0.0,,495261776.0,2022-05-05T13:40:22,3295.0,495261776.0,3295,old_site
1915,45492,14650.0,2022-04-28,2022-04-29,2022-05-06,,SENDTOCLIENT,1200.0,,DELIVERY,0.0,0.0,,495265949.0,2022-05-05T13:47:05,4171.0,495265949.0,4171,old_site
1916,45472,14633.0,2022-04-27,2022-04-29,2022-05-06,,CREATE,3900.0,,DELIVERY,0.0,0.0,,463480355.0,2022-05-05T14:06:31,3592.0,463480355.0,3592,old_site
1917,45472,14633.0,2022-04-27,2022-04-29,2022-05-06,,CREATE,3900.0,,DELIVERY,0.0,0.0,,1231113729.0,2022-05-05T14:06:31,3388.0,1231113729.0,3388,old_site
1918,45472,14633.0,2022-04-27,2022-04-29,2022-05-06,,CREATE,3900.0,,DELIVERY,0.0,0.0,,495261546.0,2022-05-05T14:06:31,3382.0,495261546.0,3382,old_site
1919,45472,14633.0,2022-04-27,2022-04-29,2022-05-06,,CREATE,3900.0,,DELIVERY,0.0,0.0,,495401665.0,2022-05-05T14:06:31,3924.0,495401665.0,3924,old_site
1920,45524,14676.0,2022-05-01,2022-05-02,2022-05-09,,CREATE,1400.0,,DELIVERY,0.0,0.0,,495399975.0,2022-05-05T15:18:25,3583.0,495399975.0,3583,old_site
1921,45406,10088.0,2022-04-20,2022-04-21,2022-05-21,,CREATE,2000.0,,DELIVERY,0.0,0.0,,,2022-05-05T15:22:50,,,4175,old_site
1922,45313,14343.0,2022-04-09,2022-04-10,2022-05-07,,SENDTOCLIENT,2900.0,,DELIVERY,0.0,0.0,,495402322.0,2022-05-06T14:20:27,3459.0,495402322.0,3459,old_site
1923,45313,14343.0,2022-04-09,2022-04-10,2022-05-07,,SENDTOCLIENT,2900.0,,DELIVERY,0.0,0.0,,495402788.0,2022-05-06T14:20:27,3562.0,495402788.0,3562,old_site
1924,45557,14699.0,2022-05-03,2022-05-04,2022-05-07,,CREATE,600.0,,,0.0,0.0,,495266964.0,2022-05-06T14:20:52,3359.0,495266964.0,3359,old_site
1925,45537,14684.0,2022-05-02,2022-05-02,2022-05-09,,CREATE,1800.0,,DELIVERY,0.0,0.0,,495400341.0,2022-05-06T14:54:22,3718.0,495400341.0,3718,old_site
1926,45503,14658.0,2022-04-29,2022-05-04,2022-05-07,,CREATE,800.0,,PICKUP,0.0,0.0,,495261546.0,2022-05-06T16:27:30,3382.0,495261546.0,3382,old_site
1927,45585,14718.0,2022-05-06,2022-05-07,2022-05-10,,CREATE,600.0,,,0.0,0.0,,495253324.0,2022-05-06T20:32:06,3339.0,495253324.0,3339,old_site
1928,45505,4865.0,2022-04-29,2022-04-30,2022-05-07,,SENDTOCLIENT,1000.0,,DELIVERY,0.0,0.0,,495401652.0,2022-05-06T20:49:28,3825.0,495401652.0,3825,old_site
1929,45476,14609.0,2022-04-27,2022-04-30,2022-05-07,,SENDTOCLIENT,1300.0,,DELIVERY,0.0,0.0,,495254783.0,2022-05-07T11:53:54,3308.0,495254783.0,3308,old_site
1930,45422,14602.0,2022-04-22,2022-04-22,2022-05-07,,CREATE,4800.0,,DELIVERY,0.0,0.0,,495399820.0,2022-05-07T13:15:59,3550.0,495399820.0,3550,old_site
1931,45363,14568.0,2022-04-16,2022-04-17,2022-05-17,,CREATE,2100.0,,,0.0,0.0,,495256593.0,2022-05-07T15:23:08,3360.0,495256593.0,3360,old_site
1932,45419,14568.0,2022-04-22,2022-04-23,2022-05-23,,CREATE,1200.0,,DELIVERY,0.0,0.0,,495401995.0,2022-05-07T15:23:33,3794.0,495401995.0,3794,old_site
1933,45348,14556.0,2022-04-14,2022-04-18,2022-05-18,,CREATE,2200.0,,PICKUP,0.0,0.0,,495401665.0,2022-05-07T16:16:13,3924.0,495401665.0,3924,old_site
1934,45348,14556.0,2022-04-14,2022-04-18,2022-05-18,,CREATE,2200.0,,PICKUP,0.0,0.0,,463480355.0,2022-05-07T16:16:13,3592.0,463480355.0,3592,old_site
1935,45542,14688.0,2022-05-02,2022-05-03,2022-05-10,,CREATE,1200.0,,PICKUP,0.0,0.0,,495259981.0,2022-05-07T17:55:12,3351.0,495259981.0,3351,old_site
1936,45311,14434.0,2022-04-08,2022-04-08,2022-05-08,,SENDTOCLIENT,2200.0,,DELIVERY,0.0,0.0,,495403982.0,2022-05-07T18:02,3792.0,495403982.0,3792,old_site
1937,45311,14434.0,2022-04-08,2022-04-08,2022-05-08,,SENDTOCLIENT,2200.0,,DELIVERY,0.0,0.0,,463480224.0,2022-05-07T18:02,3384.0,463480224.0,3384,old_site
1938,45568,14704.0,2022-05-04,2022-05-05,2022-05-08,,CREATE,900.0,,DELIVERY,0.0,0.0,,,2022-05-07T18:08:04,,,3580,old_site
1939,45516,14666.0,2022-04-30,2022-05-01,2022-05-08,,CREATE,1300.0,,,0.0,0.0,,495258252.0,2022-05-07T18:08:31,3312.0,495258252.0,3312,old_site
1940,45308,12199.0,2022-04-08,2022-04-09,2022-05-07,,CREATE,0.0,,DELIVERY,0.0,0.0,,,2022-05-07T18:17:15,,,4169,old_site
1941,45522,14674.0,2022-05-01,2022-05-01,2022-05-07,,SENDTOCLIENT,1400.0,,DELIVERY,0.0,0.0,,463480693.0,2022-05-07T18:18:55,3365.0,463480693.0,3365,old_site
1942,45461,14627.0,2022-04-26,2022-05-01,2022-05-08,,CREATE,3900.0,,DELIVERY,0.0,0.0,,495403163.0,2022-05-07T18:27:46,3841.0,495403163.0,3841,old_site
1943,45461,14627.0,2022-04-26,2022-05-01,2022-05-08,,CREATE,3900.0,,DELIVERY,0.0,0.0,,495400939.0,2022-05-07T18:27:46,3466.0,495400939.0,3466,old_site
1944,45461,14627.0,2022-04-26,2022-05-01,2022-05-08,,CREATE,3900.0,,DELIVERY,0.0,0.0,,463480231.0,2022-05-07T18:27:46,3425.0,463480231.0,3425,old_site
1945,45377,14576.0,2022-04-18,2022-05-01,2022-05-08,,CREATE,1800.0,10.0,DELIVERY,0.0,0.0,,463480452.0,2022-05-07T20:12:05,3578.0,463480452.0,3578,old_site
1946,45377,14576.0,2022-04-18,2022-05-01,2022-05-08,,CREATE,1800.0,10.0,DELIVERY,0.0,0.0,,463480457.0,2022-05-07T20:12:05,3578.0,463480457.0,3578,old_site
1947,45603,14434.0,2022-05-07,2022-05-08,2022-05-15,,SENDTOCLIENT,1800.0,,DELIVERY,0.0,0.0,,,2022-05-08T10:11:28,,,3581,old_site
1948,45310,14434.0,2022-04-08,2022-04-09,2022-05-07,,CREATE,1400.0,,DELIVERY,0.0,0.0,,,2022-05-08T10:11:58,,,3933,old_site
1949,45301,14522.0,2022-04-07,2022-04-07,2022-05-08,,CREATE,900.0,,DELIVERY,0.0,0.0,,495277589.0,2022-05-08T12:24:15,3412.0,495277589.0,3412,old_site
1950,45588,14721.0,2022-05-06,2022-05-06,2022-05-09,,SENDTOCLIENT,600.0,,DELIVERY,0.0,0.0,,463480696.0,2022-05-08T13:42:35,3352.0,463480696.0,3352,old_site
1951,45554,14698.0,2022-05-03,2022-05-03,2022-05-10,,CREATE,1300.0,,,0.0,0.0,,495255645.0,2022-05-08T15:58:07,3315.0,495255645.0,3315,old_site
1952,45519,14670.0,2022-05-01,2022-05-05,2022-05-08,,CREATE,1000.0,,DELIVERY,0.0,0.0,,,2022-05-08T16:18:42,,,3606,old_site
1953,45519,14670.0,2022-05-01,2022-05-05,2022-05-08,,CREATE,1000.0,,DELIVERY,0.0,0.0,,495401665.0,2022-05-08T16:18:42,3924.0,495401665.0,3924,old_site
1954,45597,14730.0,2022-05-07,2022-05-07,2022-05-09,,SENDTOCLIENT,1600.0,,DELIVERY,0.0,0.0,,495264235.0,2022-05-08T19:11:40,3366.0,495264235.0,3366,old_site
1955,45586,14718.0,2022-05-06,2022-05-07,2022-05-10,,CREATE,600.0,,DELIVERY,0.0,0.0,,495253324.0,2022-05-08T19:17:24,3339.0,495253324.0,3339,old_site
1956,45507,14659.0,2022-04-29,2022-04-30,2022-05-07,,CREATE,2300.0,,DELIVERY,0.0,0.0,,495253324.0,2022-05-08T19:27:16,3339.0,495253324.0,3339,old_site
1957,45507,14659.0,2022-04-29,2022-04-30,2022-05-07,,CREATE,2300.0,,DELIVERY,0.0,0.0,,495256989.0,2022-05-08T19:27:16,3310.0,495256989.0,3310,old_site
1958,45320,13327.0,2022-04-09,2022-04-09,2022-05-09,,SENDTOCLIENT,4100.0,,DELIVERY,0.0,0.0,,495528684.0,2022-05-08T20:00:44,3951.0,495528684.0,3951,old_site
1959,45320,13327.0,2022-04-09,2022-04-09,2022-05-09,,SENDTOCLIENT,4100.0,,DELIVERY,0.0,0.0,,463480423.0,2022-05-08T20:00:44,3649.0,463480423.0,3649,old_site
1960,45561,14699.0,2022-05-04,2022-05-05,2022-05-08,,SENDTOCLIENT,600.0,,DELIVERY,0.0,0.0,,495266964.0,2022-05-09T10:47:46,3359.0,495266964.0,3359,old_site
1961,45500,14604.0,2022-04-29,2022-04-29,2022-05-06,,SENDTOCLIENT,1800.0,,PICKUP,0.0,0.0,,463480452.0,2022-05-09T10:55:18,3578.0,463480452.0,3578,old_site
1962,45500,14604.0,2022-04-29,2022-04-29,2022-05-06,,SENDTOCLIENT,1800.0,,PICKUP,0.0,0.0,,463480457.0,2022-05-09T10:55:18,3578.0,463480457.0,3578,old_site
1963,45592,14725.0,2022-05-06,2022-05-07,2022-06-04,,CREATE,3200.0,,,0.0,0.0,,463480213.0,2022-05-09T12:00:07,3282.0,463480213.0,3282,old_site
1964,45592,14725.0,2022-05-06,2022-05-07,2022-06-04,,CREATE,3200.0,,,0.0,0.0,,463480259.0,2022-05-09T12:00:07,3282.0,463480259.0,3282,old_site
1965,45592,14725.0,2022-05-06,2022-05-07,2022-06-04,,CREATE,3200.0,,,0.0,0.0,,463480405.0,2022-05-09T12:00:07,3282.0,463480405.0,3282,old_site
1966,45592,14725.0,2022-05-06,2022-05-07,2022-06-04,,CREATE,3200.0,,,0.0,0.0,,463480453.0,2022-05-09T12:00:07,3282.0,463480453.0,3282,old_site
1967,45592,14725.0,2022-05-06,2022-05-07,2022-06-04,,CREATE,3200.0,,,0.0,0.0,,463480491.0,2022-05-09T12:00:07,3282.0,463480491.0,3282,old_site
1968,45593,14725.0,2022-05-06,2022-05-09,2022-06-06,,CREATE,3200.0,,DELIVERY,0.0,0.0,,463480213.0,2022-05-09T12:00:27,3282.0,463480213.0,3282,old_site
1969,45593,14725.0,2022-05-06,2022-05-09,2022-06-06,,CREATE,3200.0,,DELIVERY,0.0,0.0,,463480259.0,2022-05-09T12:00:27,3282.0,463480259.0,3282,old_site
1970,45593,14725.0,2022-05-06,2022-05-09,2022-06-06,,CREATE,3200.0,,DELIVERY,0.0,0.0,,463480405.0,2022-05-09T12:00:27,3282.0,463480405.0,3282,old_site
1971,45593,14725.0,2022-05-06,2022-05-09,2022-06-06,,CREATE,3200.0,,DELIVERY,0.0,0.0,,463480453.0,2022-05-09T12:00:27,3282.0,463480453.0,3282,old_site
1972,45593,14725.0,2022-05-06,2022-05-09,2022-06-06,,CREATE,3200.0,,DELIVERY,0.0,0.0,,463480491.0,2022-05-09T12:00:27,3282.0,463480491.0,3282,old_site
1973,45300,14436.0,2022-04-07,2022-04-07,2022-05-10,,SENDTOCLIENT,900.0,,DELIVERY,0.0,0.0,,463480224.0,2022-05-09T12:28:40,3384.0,463480224.0,3384,old_site
1974,45319,14532.0,2022-04-09,2022-04-10,2022-05-10,,SENDTOCLIENT,1800.0,,DELIVERY,0.0,0.0,,463480231.0,2022-05-09T12:34:17,3425.0,463480231.0,3425,old_site
1975,45545,14529.0,2022-05-02,2022-05-03,2022-05-10,,SENDTOCLIENT,1100.0,,DELIVERY,0.0,0.0,,,2022-05-09T12:50:28,,,3341,old_site
1976,45545,14529.0,2022-05-02,2022-05-03,2022-05-10,,SENDTOCLIENT,1100.0,,DELIVERY,0.0,0.0,,463480506.0,2022-05-09T12:50:28,3645.0,463480506.0,3645,old_site
1977,45545,14529.0,2022-05-02,2022-05-03,2022-05-10,,SENDTOCLIENT,1100.0,,DELIVERY,0.0,0.0,,463480581.0,2022-05-09T12:50:28,3645.0,463480581.0,3645,old_site
1978,45527,14678.0,2022-05-01,2022-05-02,2022-05-09,,SENDTOCLIENT,1400.0,,DELIVERY,0.0,0.0,,495399975.0,2022-05-09T12:54:43,3583.0,495399975.0,3583,old_site
1979,45614,14741.0,2022-05-09,2022-05-10,2022-05-17,,CREATE,1000.0,,,0.0,0.0,,463480358.0,2022-05-09T13:05:21,3604.0,463480358.0,3604,old_site
1980,45614,14741.0,2022-05-09,2022-05-10,2022-05-17,,CREATE,1000.0,,,0.0,0.0,,463480484.0,2022-05-09T13:05:21,3604.0,463480484.0,3604,old_site
1981,45575,14709.0,2022-05-04,2022-05-05,2022-05-10,,CREATE,1600.0,,DELIVERY,0.0,0.0,,495255157.0,2022-05-09T14:15:53,3273.0,495255157.0,3273,old_site
1982,45587,14719.0,2022-05-06,2022-05-07,2022-05-10,,CREATE,540.0,10.0,DELIVERY,0.0,0.0,,495403163.0,2022-05-09T14:25:07,3841.0,495403163.0,3841,old_site
1983,45610,14584.0,2022-05-08,2022-05-10,2022-06-07,,CREATE,2000.0,,DELIVERY,0.0,0.0,,,2022-05-09T14:50:31,,,3343,old_site
1984,45543,14689.0,2022-05-02,2022-05-02,2022-05-10,,CREATE,1600.0,,DELIVERY,0.0,0.0,,495259045.0,2022-05-09T16:31:56,3287.0,495259045.0,3287,old_site
1985,45463,14573.0,2022-04-26,2022-04-27,2022-05-27,,CREATE,3600.0,,DELIVERY,0.0,0.0,,495401997.0,2022-05-09T16:34:29,3795.0,495401997.0,3795,old_site
1986,45463,14573.0,2022-04-26,2022-04-27,2022-05-27,,CREATE,3600.0,,DELIVERY,0.0,0.0,,463480693.0,2022-05-09T16:34:29,3365.0,463480693.0,3365,old_site
1987,45463,14573.0,2022-04-26,2022-04-27,2022-05-27,,CREATE,3600.0,,DELIVERY,0.0,0.0,,495401665.0,2022-05-09T16:34:29,3924.0,495401665.0,3924,old_site
1988,45440,14615.0,2022-04-24,2022-05-06,2022-05-10,,CREATE,2400.0,,,0.0,0.0,,495264005.0,2022-05-09T17:05:57,3313.0,495264005.0,3313,old_site
1989,45440,14615.0,2022-04-24,2022-05-06,2022-05-10,,CREATE,2400.0,,,0.0,0.0,,,2022-05-09T17:05:57,,,3261,old_site
1990,45440,14615.0,2022-04-24,2022-05-06,2022-05-10,,CREATE,2400.0,,,0.0,0.0,,495250885.0,2022-05-09T17:05:57,3269.0,495250885.0,3269,old_site
1991,45595,14727.0,2022-05-07,2022-05-07,2022-05-10,,CREATE,800.0,,,0.0,0.0,,495258252.0,2022-05-09T18:04:17,3312.0,495258252.0,3312,old_site
1992,45576,14711.0,2022-05-05,2022-05-07,2022-05-10,,CREATE,1500.0,,DELIVERY,0.0,0.0,,495400576.0,2022-05-09T18:11:54,3903.0,495400576.0,3903,old_site
1993,45309,14526.0,2022-04-08,2022-04-09,2022-05-09,,CREATE,3200.0,,DELIVERY,0.0,0.0,,495399966.0,2022-05-09T18:54:21,3582.0,495399966.0,3582,old_site
